domain,matrix,n,nnz,strict_diag_dominant,weak_diag_dominant,l_matrix,symmetric,spd,h_matrix,m_matrix,property_a_proxy,rho_jacobi,rho_gauss_seidel,rho_comparison,hypothesis_class,jacobi_converges_predicted,gs_converges_predicted,jacobi_verdict,gs_verdict,jacobi_iterations_needed,gs_iterations_needed,optimal_omega,rho_jacobi_method,rho_gs_method,status,seconds
optimal_control_problem,tumorAntiAngiogenesis_1,205.0,1783.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.015728502000001754
undirected_weighted_graph,USAir97,332.0,4252.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.013596644000017477
statistical_mathematical_problem,rw496,496.0,1859.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01254758900000752
circuit_simulation_problem,oscil_dcop_56,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.012986122000029354
circuit_simulation_problem,oscil_dcop_54,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.012971561999961523
circuit_simulation_problem,oscil_dcop_57,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.009688668999956462
circuit_simulation_problem,oscil_dcop_51,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.009933035000017298
circuit_simulation_problem,oscil_dcop_50,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.009303066000029503
circuit_simulation_problem,oscil_dcop_52,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.009772601000008763
circuit_simulation_problem,oscil_dcop_53,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.009965039000007891
circuit_simulation_problem,oscil_dcop_55,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.014182096000013189
circuit_simulation_problem,oscil_dcop_48,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.011556161999976666
circuit_simulation_problem,oscil_dcop_49,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010739395000030072
circuit_simulation_problem,oscil_dcop_47,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.011191403999987415
circuit_simulation_problem,oscil_dcop_46,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010759978000010051
circuit_simulation_problem,oscil_dcop_45,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.00939764100002094
circuit_simulation_problem,oscil_dcop_06,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010333580000008169
circuit_simulation_problem,oscil_dcop_01,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010433195000018713
circuit_simulation_problem,oscil_dcop_44,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.011633825999979308
circuit_simulation_problem,oscil_dcop_43,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.009541132000038033
circuit_simulation_problem,oscil_dcop_07,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01080483800001275
circuit_simulation_problem,oscil_dcop_05,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010792037999976856
circuit_simulation_problem,oscil_dcop_02,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01115969199997835
circuit_simulation_problem,oscil_dcop_08,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01357855099996641
circuit_simulation_problem,oscil_dcop_13,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01066222000002881
circuit_simulation_problem,oscil_dcop_42,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.011793977000024825
circuit_simulation_problem,oscil_dcop_12,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.009978775999968548
circuit_simulation_problem,oscil_dcop_41,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.012781324000002314
circuit_simulation_problem,oscil_dcop_04,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01056744000004528
circuit_simulation_problem,oscil_dcop_09,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.00947943099998838
circuit_simulation_problem,oscil_dcop_40,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.009794978000002175
circuit_simulation_problem,oscil_dcop_23,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.013148842999953558
circuit_simulation_problem,oscil_dcop_24,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010230580000040845
circuit_simulation_problem,oscil_dcop_28,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01017629500000794
circuit_simulation_problem,oscil_dcop_29,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.009730446999981268
circuit_simulation_problem,oscil_dcop_31,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010225621000017782
circuit_simulation_problem,oscil_dcop_30,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010354480999978932
circuit_simulation_problem,oscil_dcop_26,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010692792999975609
circuit_simulation_problem,oscil_dcop_03,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.011412742999993952
circuit_simulation_problem,oscil_dcop_36,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.009680557000024237
circuit_simulation_problem,oscil_dcop_25,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010368442000014966
circuit_simulation_problem,oscil_dcop_35,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01019943700003978
circuit_simulation_problem,oscil_dcop_17,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01032025399996428
circuit_simulation_problem,oscil_dcop_18,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.012797119000026669
circuit_simulation_problem,oscil_dcop_34,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.011517235999974673
circuit_simulation_problem,oscil_dcop_37,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010996680000005199
circuit_simulation_problem,oscil_dcop_27,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.01094639199999392
circuit_simulation_problem,oscil_dcop_10,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010209165999981451
circuit_simulation_problem,oscil_dcop_11,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.012996272999998837
circuit_simulation_problem,oscil_dcop_39,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010717785999986518
circuit_simulation_problem,oscil_dcop_33,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.009971645000007356
circuit_simulation_problem,oscil_dcop_32,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.012077988999976697
circuit_simulation_problem,oscil_dcop_22,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010918056999969394
circuit_simulation_problem,oscil_dcop_38,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010088642999960484
circuit_simulation_problem,oscil_dcop_19,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.011985462000041025
circuit_simulation_problem,oscil_dcop_14,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.011566815000037423
circuit_simulation_problem,oscil_dcop_15,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.012635111000008692
circuit_simulation_problem,oscil_dcop_20,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010593139999969026
circuit_simulation_problem,oscil_dcop_21,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010587018000023818
circuit_simulation_problem,oscil_dcop_16,430.0,1544.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.011533019000012246
random_matrices,rand_033_n38,38.0,1444.0,False,False,False,False,False,False,False,False,37.569663704769034,306282559.8858825,87.83297543659938,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.012825224999971852
undirected_weighted_graph,YaleA_10NN,165.0,2268.0,False,False,False,True,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.010434311000039997
random_matrices,rand_032_n38,38.0,1444.0,False,False,False,False,False,False,False,False,75.11174928193014,113307600351913.47,170.78761248860954,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.012674947999983033
chemical_process_simulation_problem,west0381,381.0,2157.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.011357506999956968
optimization_problem,str_0,363.0,2454.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.011497016999953757
structural_problem,bcsstm11,1473.0,1473.0,True,True,True,True,True,True,True,False,0.0,0.0,0.0,m_matrix,True,True,converges,converges,1.0,1.0,1.0,exact_eig,exact_eig,analysed,0.2968186829999695
computational_fluid_dynamics_problem,olm500,500.0,1996.0,False,False,False,False,False,False,False,False,4.250388636635373,131.080698231008,4.781716522270765,none,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.8222620159999678
circuit_simulation_problem,oscil_trans_01,430.0,1614.0,False,False,False,False,False,False,False,False,,,,none,False,False,diverges,diverges,inf,inf,,not_applicable,not_applicable,analysed,0.013942734000011114
power_network_problem,685_bus,685.0,3249.0,False,False,True,True,True,True,True,True,0.9997631755350873,0.9995264121041149,0.9997631755350873,m_matrix,True,True,too_slow,too_slow,77772.79020014872,38886.8014868547,1.9574026350789089,exact_eig,exact_eig,analysed,1.56964750100002
computational_fluid_dynamics_problem,sherman1,1000.0,3750.0,False,False,False,True,False,True,False,True,0.9996900524335312,0.9993802009345505,0.9996900524335312,h_matrix,True,True,too_slow,too_slow,59422.39225719775,29711.196128322037,1.951417959015236,exact_eig,exact_eig,analysed,1.587135309999951
computational_fluid_dynamics_problem,saylr3,1000.0,3750.0,False,False,False,True,False,False,False,True,1.0000000000000064,1.0,1.0000000000000064,property_a_proxy,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,1.5604224819999786
computational_fluid_dynamics_problem,rdb450l,450.0,2580.0,False,False,False,False,False,False,False,True,11.755169667599958,138.18401391423112,11.801601653091165,property_a_proxy,False,False,diverges,diverges,inf,inf,,exact_eig,exact_eig,analysed,0.3580412890000275
